#OTU ID	CH101-1-8-nc.blast	CH102-1-7-nc.blast	CH103-1-6-nc.blast	CH104-1-5-nc.blast	CH105-1-4-nc.blast	CH106-1-3-nc.blast	CH107-1-2-nc.blast	CH108-1-1-nc.blast	CH109-2-8-nc.blast	CH110-2-7-nc.blast	CH201-2-6-nc.blast	CH202-2-5-nc.blast	CH203-2-4-nc.blast	CH204-2-3-nc.blast	CH205-2-2-nc.blast	CH206-2-1-nc.blast	CH207-3-8-nc.blast	CH208-3-7-nc.blast	CH209-3-6-nc.blast	CH210-3-5-nc.blast	CH211-3-4-nc.blast	CH308-3-3-nc.blast	CH309-3-2-nc.blast	CH310-3-1-nc.blast	CH311-4-8-nc.blast	CH312-4-7-nc.blast	CH313-4-6-nc.blast	CH314-4-5-nc.blast	CH315-4-4-nc.blast	CH316-4-3-nc.blast	CH317-4-2-nc.blast	CH401-4-1-nc.blast	CH402-5-8-nc.blast	CH403-5-7-nc.blast	CH404-5-6-nc.blast	CH405-5-5-nc.blast	CH406-5-4-nc.blast	CH407-5-3-nc.blast	CH408-5-2-nc.blast	CH409-5-1-nc.blast	CH410-6-8-nc.blast	CH501-6-7-nc.blast	CH503-6-6-nc.blast	CH504-6-5-nc.blast	CH505-6-4-nc.blast	CH506-6-3-nc.blast	CH507-6-2-nc.blast	CH508-6-1-nc.blast	CH509-7-8-nc.blast	CH510-7-7-nc.blast	CH602-7-6-nc.blast	RB301-7-4-nc.blast	RB302-7-3-nc.blast	RB303-7-2-nc.blast	RB304-7-1-nc.blast	RB305-8-8-nc.blast	RB306-8-7-nc.blast	RB307-8-6-nc.blast	RB308-8-5-nc.blast	RB401-8-4-nc.blast	RB402-8-3-nc.blast	RB501-8-2-nc.blast	RB502-8-1-nc.blast	RB503-9-8-nc.blast	RB504-9-7-nc.blast	RB505-9-6-nc.blast	RB506-9-5-nc.blast	RB507-9-4-nc.blast	RB508-9-3-nc.blast	RB509-9-2-nc.blast	RB510-9-1-nc.blast	RB511-10-8-nc.blast	RB512-10-7-nc.blast	RB513-10-6-nc.blast	RB514-10-5-nc.blast	RB515-10-4-nc.blast	RB516-10-3-nc.blast	RB517-10-2-nc.blast	RB518-10-1-nc.blast	RB519-11-8-nc.blast	RB520-11-7-nc.blast	RB521-11-6-nc.blast	RB522-11-5-nc.blast	RB523-11-4-nc.blast	RB524-11-3-nc.blast	RB525-11-2-nc.blast	RB526-11-1-nc.blast	RB527-12-8-nc.blast	RB528-12-7-nc.blast	RB529-12-6-nc.blast	RB530-12-5-nc.blast	RB531-12-4-nc.blast	RB532-12-3-nc.blast	RB533-12-2-nc.blast	RB534-12-1-nc.blast	RB535-1-8-nc.blast	RB601-1-7-nc.blast	RB602-1-6-nc.blast	RB603-1-5-nc.blast	RB604-1-4-nc.blast	RB605-1-3-nc.blast	RB606-1-2-nc.blast	RB607-1-1-nc.blast	RB608-2-8-nc.blast	RB609-2-7-nc.blast	RB610-2-6-nc.blast	RB611-2-5-nc.blast	RB612-2-4-nc.blast	RB613-2-3-nc.blast	eCH-BL-7-2-nc.blast	eCH1-7-8-nc.blast	eCH2-7-7-nc.blast	eCH3-7-6-nc.blast	eCH4-7-5-nc.blast	eCH5-7-4-nc.blast	eCH6-7-3-nc.blast	eRB-BL-6-3-nc.blast	eRB1-7-1-nc.blast	eRB2-6-8-nc.blast	eRB3-6-7-nc.blast	eRB4-6-6-nc.blast	eRB5-6-5-nc.blast	eRB6-6-4-nc.blast	neg-2-2-nc.blast	neg-6-2-nc.blast	neg-7-5-nc.blast	neg-9-8-nc.blast	pos-2-1-nc.blast	pos-9-7-nc.blast	taxomomy
pos-2-1-nc|1_2104_16169_16759_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2105_10819_12892_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2105_16225_22689_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2105_18432_28542_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2105_19467_22166_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2105_2418_17794_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2106_20311_11884_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2107_13695_25985_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2107_13902_24837_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2108_22647_22352_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	30182	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2110_17510_16079_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2111_18753_23680_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2112_2396_17205_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2113_13498_6694_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2113_26300_7314_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2114_8879_22512_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
pos-2-1-nc|1_2114_9622_12090_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Megachilidae', 'g__Osmia', 's__Osmia_bicornis']"
CH101-1-8-nc|1_1101_20514_19584_1_ex	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_floridanus']"
CH110-2-7-nc|1_1101_17184_27131_1_ex	28706	123555	103	192100	107	108	109986	86944	4274	72732	37	82013	46	40	390	291	3403	22976	2035	851	12	0	78	56	0	0	0	0	0	0	0	0	0	8	0	7	0	0	5	0	0	27	0	6132	0	0	13	9	734	14	0	0	0	8	0	0	9	0	6	0	0	0	5	0	5	0	13	0	0	6	0	0	12	0	10	0	0	0	0	0	7	0	11	0	0	0	0	0	5	0	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_floridanus']"
CH110-2-7-nc|1_1104_18679_11915_1_ex	0	0	0	0	0	0	56	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_floridanus']"
CH103-1-6-nc|1_2106_20229_21512_1_ex	0	0	1720	0	510	658	5	0	0	0	11	0	0	8	136	0	0	0	0	0	0	0	7	0	0	0	0	0	8	0	223	0	0	0	0	92	27	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH106-1-3-nc|1_1105_13637_26085_1_ex	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH106-1-3-nc|1_1107_8315_18054_1_ex	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH106-1-3-nc|1_1110_21439_22183_1_ex	125	663	168154	284	105507	197338	989	146	17	101	13979	34	186	765	48665	23	0	10	46	0	23	4433	3636	611	3537	35154	284	50	3017	333	39442	81	7953	22045	3336	21258	5352	12215	5276	12649	0	2329	1006	0	16	15	0	0	0	2173	15	7	26	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	5	0	0	0	0	0	5	7	7	0	0	0	8	0	6	8	6	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH106-1-3-nc|1_1111_5630_16700_1_ex	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	23	49	0	0	8	0	12	0	0	0	0	0	23	21	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH106-1-3-nc|1_2102_21344_7344_1_ex	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH312-4-7-nc|1_1101_26865_8994_1_ex	0	0	0	0	7	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH312-4-7-nc|1_1111_25351_20883_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH405-5-5-nc|1_1103_14127_24787_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH405-5-5-nc|1_2105_18168_19377_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH407-5-3-nc|1_2111_17745_21913_1_ex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"['sk__Eukaryota', 'k__Metazoa', 'p__Arthropoda', 'c__Malacostraca', 'o__Amphipoda', 'f__Crangonyctidae', 'g__Crangonyx', 's__Crangonyx_pseudogracilis']"
CH101-1-8-nc|1_2111_15484_24460_1_ex	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['__unassigned']
